State,District,Market_Size_Score,Chronic_Disease_Score,Acute_Disease_Score,Healthcare_Score,Economic_Score,Development_Score,Overall_PMAF,Chronic_PMAF,Acute_PMAF,Overall_Rank,Chronic_Rank,Acute_Rank
Tamil Nadu,Thanjavur,0.2278632762645573,0.4484039873965663,0.1856980739214883,0.5555000007923342,0.1916792139960117,0.6136912875600281,38.11569618543918,40.373506185558114,33.710511605181146,57,38,125
Tamil Nadu,The Nilgiris,0.0716259285569917,0.3971838548634738,0.1880686745593353,0.5707834338323604,0.119009653930766,0.6431010257426119,33.9429261354827,34.965777234396235,29.102775322787185,160,116,356
Tamil Nadu,Theni,0.1225105290253014,0.4013576220828498,0.1566449519958336,0.502874090367676,0.1398923680546187,0.6166351010783147,33.21826751130506,34.81994569236172,28.29737167472931,192,120,413
Tamil Nadu,Thiruvallur,0.3552619190996636,0.4066540382197681,0.22222581707299,0.5393541622073671,0.292746955792894,0.6721839559886447,43.47973841469898,43.23825686061235,40.01081514172061,24,15,29
Tamil Nadu,Thiruvarur,0.1211868105564889,0.4289596065810401,0.2041098543126237,0.5648823001551019,0.1344594119473593,0.5927825388360708,34.59691583883706,36.67968501213932,30.272328879626954,134,81,281
Tamil Nadu,Thoothukkudi,0.1698368399378617,0.3694714628407016,0.3089678032701725,0.3296164343793322,0.139700733923192,0.548791220449358,30.543297234903623,30.503989899109907,29.0405046134491,354,383,359
Tamil Nadu,Tiruchirappalli,0.2605850681684536,0.4349511270648931,0.2782720918261931,0.5538233643371302,0.2006849621949288,0.5940111208635416,39.31432250019195,40.461843738942285,36.767838062353455,46,35,63
Tamil Nadu,Tirunelveli,0.299815283806283,0.3474724132519302,0.1922966126917391,0.5265538469456409,0.1896945959492301,0.6409343966261077,38.53765272598193,37.94367998435557,35.8439126792787,52,56,78
Tamil Nadu,Tirupathur,0.1318648278850407,0.3694714628407016,0.3089678032701725,0.326519980905389,0.1390264489139056,0.5173379938360513,29.079377691916477,29.35797404730225,27.36087393309314,493,520,517
Tamil Nadu,Tiruppur,0.2523124263512335,0.3752408784313277,0.1695469072897472,0.4918814971421678,0.1629836192169852,0.6559144112642085,36.709716936702655,37.02120761586136,33.11422777675702,75,69,145
Tamil Nadu,Tiruvannamalai,0.2272619555390704,0.3767974025966836,0.2633360870504385,0.5489992815723751,0.179866139983312,0.5678992658124308,36.88186775461499,37.090118590986826,34.69839686090016,74,68,98
Tamil Nadu,Tuticorin,0.1318648278850407,0.4063868937613378,0.1927208590945187,0.4483724522792186,0.1589240935274219,0.6229446484151498,33.23319797069519,34.44159477199484,28.674826021000037,191,133,387
Tamil Nadu,Vellore,0.3611865772860073,0.3990574430865959,0.1854933277686211,0.4496915742251968,0.262484840127918,0.6169180229013571,39.65112799936176,40.29102636918728,36.34538074209922,44,40,68
Tamil Nadu,Villupuram,0.3140813606654944,0.415409116038941,0.2155236250425268,0.5632154790758369,0.1950442840326383,0.5361586963376314,38.4793238130467,40.372507080055456,36.0676643129356,54,39,74
Tamil Nadu,Virudhunagar,0.1935124951152708,0.362642193642715,0.2341564162306266,0.4301045852963116,0.1950795702001081,0.5993048695946857,34.32801650286095,34.084060634675154,31.201745711071396,146,152,228
Telangana,Adilabad,0.1318648278850407,0.3866966016233479,0.5153275264613089,0.3678825467817579,0.1384707807748658,0.5303876748725623,32.392357887131105,30.91026701050176,33.53730686455619,245,352,131
Telangana,Bhadradri Kothagudem,0.1318648278850407,0.4630381427623064,0.2821284032633334,0.4036578505548137,0.1400083055917881,0.588194879516808,32.726182731225414,34.89886194452272,29.30531817790084,226,118,339
Telangana,Hanumakonda,0.1318648278850407,0.3761516102152994,0.4022601293641688,0.3598377730375242,0.1417088398964309,0.6299490280553184,33.05132677328097,31.424481254986432,32.07552735120001,203,313,185
Telangana,Hyderabad,0.1318648278850407,0.3817712407712297,0.2065498005598497,0.4402027390165854,0.2076764275194698,0.6545638128281329,34.56936655829538,34.46412930609894,29.818966098495864,135,132,309
Telangana,Jagitial,0.1318648278850407,0.3851111419832185,0.2913799784619226,0.4022429483755833,0.1389044980860188,0.597967567147413,32.184508034332524,32.22428863738954,29.643861753682334,260,251,320
Telangana,Jangoan,0.1318648278850407,0.4116853866504542,0.3658867757483354,0.3594633719039252,0.1372238230225505,0.6198806980486401,32.74437604119103,32.492716854369874,30.96283036929321,223,234,245
Telangana,Jayashankar Bhupalapally,0.1318648278850407,0.4058989267688306,0.3843483902362257,0.414251371684276,0.1367134544642074,0.5714643530953217,32.98835331262748,32.89413177621174,31.78878186721429,208,216,199
Telangana,Jogulamba Gadwal,0.1318648278850407,0.4265936164037393,0.4628899682556307,0.36829642987838,0.137110561230857,0.5514759619877195,32.66979146623365,32.50541976773934,32.53736768263396,230,233,168
Telangana,Kamareddy,0.1318648278850407,0.3892243469528488,0.4283037876793636,0.3904987940568918,0.1384732483752088,0.5736318330667244,32.864655413999444,31.883541638483734,32.462725389426105,213,277,173
Telangana,Karimnagar,0.1318648278850407,0.4492272074732633,0.3221939485125467,0.370860182585298,0.141611745774488,0.6249580655180497,33.10010799511564,34.15120931276881,30.21848564158648,199,150,287
Telangana,Khammam,0.1318648278850407,0.4286418701801002,0.378811606906919,0.3972288564053661,0.1422149445757438,0.6166880090090485,33.83446752837418,33.884443400838286,32.043281718224684,165,161,188
Telangana,Kumuram Bheem Asifabad,0.1318648278850407,0.4080779547729203,0.4686014345841858,0.3221692762990659,0.1368206325410484,0.5112892800164969,30.809674228404106,30.52861278901505,31.15191175279513,339,382,231
Telangana,Mahabubabad,0.1318648278850407,0.471917931909971,0.3222098506785438,0.3747065925328511,0.1374338366106741,0.5596359561603692,32.01410208966385,34.30642313597063,29.274200662684123,267,140,342
Telangana,Mahabubnagar,0.1318648278850407,0.4129796313498679,0.3745323881945581,0.3766248103078851,0.1394467671837844,0.5740504034175468,32.314856371329405,32.456285403036134,30.85697447067393,253,236,249
Telangana,Mancherial,0.1318648278850407,0.3607825219112573,0.3242507899155678,0.3715524626936718,0.1389853770505156,0.6022398753100866,31.743183977054542,30.80291348732685,29.916715738470312,286,362,303
Telangana,Medak,0.1318648278850407,0.4157855145927865,0.420402186989194,0.35927716936756,0.1382902198371363,0.5962956935936832,32.87643522948821,32.41264318929342,31.97888050090889,212,238,191
Telangana,Medchal Malkajgiri,0.1318648278850407,0.3752176105601643,0.2966913132270635,0.3689308101484515,0.1654506110771516,0.6560306096777473,33.16462641364011,32.19059439321035,30.24680912613457,197,256,283
Telangana,Mulugu,0.1318648278850407,0.4058989267688306,0.3843483902362257,0.4173754474015195,0.1364318192611233,0.5714643530953217,33.04520212291067,32.952388762510346,31.84844702952832,204,213,196
Telangana,Nagarkurnool,0.1318648278850407,0.3888713898213097,0.3647020849602627,0.3995550953169188,0.1379984878851968,0.5734589092697,32.39328115495285,32.043463518759985,31.04646738479364,244,263,242
Telangana,Nalgonda,0.1318648278850407,0.4209636189319525,0.3778857265900128,0.4079375881170325,0.1421353729527046,0.6048462277225761,33.724173788766734,33.71026785417614,32.05588690900788,170,168,187
Telangana,Narayanpet,0.1318648278850407,0.3694714628407016,0.3089678032701725,0.2998898010973338,0.1368649328459663,0.5173379938360513,28.50354377439659,28.792947710122057,26.80665517625264,547,556,556
Telangana,Nirmal,0.1318648278850407,0.4101013290518404,0.3303636793140959,0.3706896220612368,0.1379896587307688,0.575496421048117,31.72546067816263,32.229444607182664,29.6411721636578,287,250,321
Telangana,Nizamabad,0.1318648278850407,0.4072890027916863,0.4010760045363917,0.3814303196388163,0.1430879389861346,0.6037320368653073,33.28595254078676,32.70465750163126,32.0983112855783,187,225,183
Telangana,Peddapalli,0.1318648278850407,0.3820760415776072,0.3606828719160358,0.3887434646863628,0.1385805968367188,0.6125576026039486,32.862518975177856,31.989112285234597,31.322055935605796,214,271,221
Telangana,Rajanna Sircilla,0.1318648278850407,0.4256293138223188,0.2720177517436787,0.389193274581558,0.1371858035135775,0.6093084745504199,32.3275182662719,33.469059831321,29.051739275166423,252,180,358
Telangana,Ranga Reddy,0.1318648278850407,0.4492103783933444,0.2825420578655929,0.3885572415223134,0.1560025365589993,0.6285678581721695,33.41737364535984,34.756521262020826,29.77918435180985,180,123,310
Telangana,Sangareddy,0.1318648278850407,0.4273690913053096,0.3700188103085143,0.3774068564235914,0.1431243536548227,0.5742102774816588,32.50600532504051,33.03231996149741,30.79894992150901,239,208,253
Telangana,Siddipet,0.1318648278850407,0.384297872997914,0.3237037576058542,0.3895134316926763,0.1396315289609069,0.6356455878331663,33.01312383347349,32.328919559226605,30.76980651765766,206,245,256
Telangana,Suryapet,0.1318648278850407,0.4487161799700123,0.3448828581563278,0.4082538709644909,0.1399186335208499,0.6049557342454425,33.63585171357988,34.655777121208246,31.21661605863937,175,125,224
Telangana,Vikarabad,0.1318648278850407,0.4030894075771365,0.4043662451435093,0.3289825209007567,0.1382455574084484,0.5487860682103072,31.032136015297525,30.886620284145533,30.258997980393183,326,356,282
Telangana,Wanaparthy,0.1318648278850407,0.4435612787835383,0.3532385476605484,0.4136516847499824,0.1371311315417545,0.5789940895333355,33.20083293864313,34.28188287858398,31.11616488148216,193,142,237
Telangana,Warangal,0.1318648278850407,0.4492829827067725,0.4424097661798676,0.3972148093286786,0.138523678149536,0.5853141409663987,33.975276615459485,34.23749372091846,33.12543407361282,157,147,143
Telangana,Yadadri Bhuvanagiri,0.1318648278850407,0.4306773012044864,0.2842198938917151,0.3830082315460956,0.1383511146994503,0.6190559758295123,32.594574950164,33.636993209566626,29.3909575992032,232,172,333
The Dadra And Nagar Haveli And Daman And Diu,Dadra And Nagar Haveli,0.1318648278850407,0.3795503161050608,0.3856671701943326,0.366527307488356,0.1175210880067529,0.5028150200811867,30.026739732220666,30.04307029205823,29.645606422461988,393,422,319
The Dadra And Nagar Haveli And Daman And Diu,Daman,0.1318648278850407,0.3560358663559843,0.315846089784984,0.2918332001131336,0.1213783877841679,0.5557626215876414,28.73560030880936,28.31351791506187,27.23898428509479,523,603,525
The Dadra And Nagar Haveli And Daman And Diu,Diu,0.1318648278850407,0.3746605280254753,0.2587996540734078,0.3792709138989206,0.093612469117447,0.6046680145000832,30.522926329018663,30.786700498333403,28.01749937504055,357,363,431
Tripura,Dhalai,0.0330826633584309,0.5317077345597171,0.3204328016376203,0.276606339129771,0.154973284916313,0.4302028002705039,26.41870711547375,31.43017803580387,22.538201577509543,709,311,779
Tripura,Gomati,0.1318648278850407,0.4924772698642682,0.3038083755798773,0.2635917480639037,0.1839227270936924,0.574221939801127,31.034881311316735,33.64689626864494,27.275545555280058,325,171,522
Tripura,Khowai,0.1318648278850407,0.5381150790203333,0.3195648427144142,0.2752434132741196,0.1534465811195843,0.4799372860030528,29.38664138298343,34.07726416571917,26.183459271135607,436,153,602
Tripura,North Tripura,0.0607888161732056,0.5154526757589225,0.3218804295135644,0.2743607585426765,0.1443152727705885,0.4808625208371228,27.579878419196746,31.71718944580998,24.013980934151537,625,286,726
Tripura,Sepahijala,0.1318648278850407,0.5055887579038992,0.2542664221542254,0.2583750784944175,0.1698982433621525,0.5513703072240146,29.82872093989376,33.56258137689807,25.449644002276955,410,176,649
Tripura,South Tripura,0.0800592452464693,0.5022373891387212,0.2849682864673969,0.2910020878034819,0.1754347694661195,0.5092283069413199,28.986544945209,32.723339892259254,24.738798573929632,502,223,684
Tripura,Unakoti,0.1318648278850407,0.5147242803654196,0.3445723213585527,0.1764777592686698,0.1253419747979132,0.418119946606933,25.629056188410864,30.243530643901927,23.625027002971564,742,404,752
Tripura,West Tripura,0.1585530996663245,0.5022408197638186,0.1967371339406073,0.3095257444379036,0.2445415555694327,0.6610828262675009,34.4638440558675,37.21895717003471,28.22719417696983,138,65,420
Uttar Pradesh,Agra,0.3397414071290312,0.3626332968825593,0.3343980725021637,0.3063443998953351,0.3140281230796554,0.5831992788875168,37.836577873678,36.15629616644691,36.56735243844104,62,93,65
Uttar Pradesh,Aligarh,0.2864163275627283,0.3777268617914827,0.2986069707052124,0.3091574193880902,0.2137615574989683,0.4876406831481614,32.702858076925914,33.2147452956844,31.69303830448607,229,199,204
Uttar Pradesh,Allahabad,0.4618720027576534,0.3694714628407016,0.3089678032701725,0.3296164343793322,0.139700733923192,0.5163583373411372,35.73534282913504,36.020364324423525,37.315066251419545,102,97,54
Uttar Pradesh,Ambedkar Nagar,0.180683881638578,0.3651378207838438,0.3170905161559185,0.2907502904968967,0.1873742321966302,0.4894507808906516,29.78746707385276,29.913628462,28.37828919831931,413,433,406
Uttar Pradesh,Amethi,0.1318648278850407,0.3168476826018757,0.36821944974434,0.270658462808372,0.1602783719579361,0.4313034942302264,26.732774461093666,25.85734522660521,26.64693646935992,692,763,572
Uttar Pradesh,Amroha,0.1318648278850407,0.3138780090097996,0.3435328355933095,0.2599269915467445,0.1696365733714833,0.5173052556143711,28.14878141438389,26.53916786069465,27.198750125249248,585,740,529
Uttar Pradesh,Auraiya,0.1107673269568858,0.293530795748885,0.3713247367497954,0.2908200925911061,0.1365632184109677,0.5082097915451397,27.5757639150688,25.43587243378673,27.41131913656035,626,790,491
Uttar Pradesh,Ayodhya,0.1318648278850407,0.3438024660254414,0.2476601473588164,0.2757298036419581,0.1966304684534897,0.4797777896401465,27.59468392625528,27.93221386463424,24.82501612249789,623,638,679
Uttar Pradesh,Azamgarh,0.3395993039154633,0.3728595514956485,0.2921498737907835,0.3404732968282506,0.297451097894763,0.5614844850496357,37.430257926626574,36.72814763613979,35.697970153490665,66,80,81
Uttar Pradesh,Baghpat,0.0997328375897457,0.3749590824395248,0.2019787534943992,0.2623240167164103,0.1618988779320584,0.5794532485531841,27.83755797516721,28.58772062601921,23.598721806998903,609,580,753
Uttar Pradesh,Bahraich,0.2764875266608561,0.3643480311381893,0.5202947835495934,0.2257130197311204,0.1472255276417043,0.3042521614387408,27.91999285632626,28.047096546689133,31.852293481186084,600,628,195
Uttar Pradesh,Ballia,0.2408386685841044,0.2808978072710352,0.4915003312669537,0.255438534055701,0.2116667515697276,0.4805863717548852,31.494587904668258,27.737832298377107,33.94690211233155,301,654,118
Uttar Pradesh,Balrampur,0.1605361928403677,0.3594479507679375,0.4517263243443663,0.2428995001170605,0.1375001122601298,0.3167376342660049,25.2652115407943,25.879270162588377,27.093299532752773,755,760,533
Uttar Pradesh,Banda,0.1439607026634312,0.3921684235845573,0.5013271162789273,0.2961146606472887,0.1333997216342501,0.3776919471504788,27.95829604054383,28.305317387692448,29.773668623421575,596,604,312
Uttar Pradesh,Barabanki,0.2613305635749923,0.3395618768799993,0.4185642148202763,0.247469220233473,0.1990254666507492,0.3701016334816877,29.1397985958208,28.7470597015474,30.795185851158948,467,562,254
Uttar Pradesh,Bareilly,0.3502228597217643,0.3305570337055747,0.3639685794415498,0.2890318006560446,0.1818176251244596,0.4565026264135132,32.496754369786885,31.64688002825332,34.05225193825987,240,293,114
Uttar Pradesh,Basti,0.1863635468243253,0.3030092462646526,0.4845023219007527,0.2780863485934951,0.1908200202159388,0.4902633978031897,30.78578195039304,27.659255808890236,32.52734259332571,341,661,170
Uttar Pradesh,Bhadohi,0.1318648278850407,0.3023890259964413,0.2782116903397855,0.2402730949737578,0.1333980696045408,0.4992781440900747,25.902289894430552,25.02012685202028,24.539851851917547,734,803,699
Uttar Pradesh,Bijnor,0.2911337217029685,0.3248630317346703,0.2450053756006666,0.2975659731074141,0.2240384387397792,0.5209418840800045,32.3722844259567,31.71419542881784,30.86497815185186,246,287,248
Uttar Pradesh,Budaun,0.2876500783734574,0.3030498560017111,0.4753007716224222,0.2481293744736969,0.1613314692208287,0.3640475537266874,29.00667579213474,27.382781592582283,32.548637129346815,501,680,165
Uttar Pradesh,Bulandshahr,0.2737950154235937,0.3834979921317769,0.2867762009342691,0.3326683016610658,0.2616737174729241,0.5152460924973827,34.37040447175979,34.62926275337308,32.38205008147584,143,128,175
Uttar Pradesh,Chandauli,0.1463161648218632,0.3532705026237745,0.3263588613142156,0.3003560748567491,0.1440714131157589,0.471140460305831,28.03397590138395,28.170388185199048,27.06339901039133,593,618,537
Uttar Pradesh,Chitrakoot,0.0774017535132099,0.2758981041566066,0.434711514334159,0.2187256974596779,0.1219762929154509,0.3882710855930075,23.233592774534586,21.291337914600827,24.60818362599346,807,842,696
Uttar Pradesh,Deoria,0.2321993524258767,0.2520459041852992,0.3708298148986866,0.2756459396410143,0.2804401361770192,0.5853394834015628,33.70125542374932,29.038509364494207,33.33413835085739,172,538,139
Uttar Pradesh,Etah,0.137039924534938,0.3259625135634225,0.4801281343060832,0.2230364694472143,0.1533614369297264,0.4323306207350667,26.97627551163397,25.2339436156594,28.59370416296777,682,799,393
Uttar Pradesh,Etawah,0.1257206489380855,0.3487822069407189,0.3318616134083876,0.28127418142937,0.1508493244585821,0.5665311737806935,29.29394477562569,28.275325454959944,27.70010428323588,442,607,454
Uttar Pradesh,Faizabad,0.1948030065581293,0.3694714628407016,0.3089678032701725,0.3296164343793322,0.139700733923192,0.5104387108612306,30.27557037554643,30.61978813563397,29.21420196823522,368,377,348
Uttar Pradesh,Farrukhabad,0.1466907628130931,0.3113324000669808,0.3791063063569377,0.2515426742014493,0.1527395274616372,0.4561001467455522,27.045849288673825,25.71339712201526,27.27813150314488,679,772,521
Uttar Pradesh,Fatehpur,0.2117873719093311,0.3599076921300705,0.4101626147939165,0.2771373479823742,0.1533503798350182,0.38334203356886,28.213045735151542,28.50893965560045,29.43406778865841,577,589,332
Uttar Pradesh,Firozabad,0.1942295445500132,0.3487961146967249,0.3501119999811616,0.255807500492099,0.1597811405798078,0.5020396872140103,29.226238603497475,28.62571889606484,28.82424305987965,450,576,374
Uttar Pradesh,Gautam Buddha Nagar,0.1385261544092488,0.3683147074770848,0.2679270165887665,0.2932221739555095,0.1516630183569098,0.5977726145953106,29.98609646699809,29.778652750299884,27.201622928605573,397,445,528
Uttar Pradesh,Ghaziabad,0.3793529339929735,0.3667841065663295,0.2206835237117105,0.3296084537891829,0.1726213426059426,0.6515440919798678,36.537212750139744,36.12143254435248,34.98921999412307,80,95,88
Uttar Pradesh,Ghazipur,0.2711884614884032,0.2870937825712168,0.4452989217272996,0.279990267573052,0.244843552347186,0.4962423311005489,33.16921929316897,29.706933567434973,34.76000272927572,196,448,96
Uttar Pradesh,Gonda,0.2616862818143061,0.3400402641699853,0.5308569924027887,0.2690669182732693,0.2169124582415346,0.4063670404861104,31.789626542032156,29.83383052618512,34.76798181967129,283,436,95
Uttar Pradesh,Gorakhpur,0.3372578388997194,0.3437592187054621,0.3482004381191824,0.345699333341841,0.2382149218548249,0.5481200238243812,36.30543892666178,34.745140165588566,36.34068236272193,92,124,69
Uttar Pradesh,Hamirpur,0.0897410635167695,0.3002801682591572,0.4314394079858034,0.311585272421972,0.1387811222204641,0.4547236165760935,27.213817257155597,25.165285606913237,27.918588024433653,660,802,437
Uttar Pradesh,Hapur,0.1318648278850407,0.327895849081937,0.2514295372780362,0.2746967913854771,0.1972325470507299,0.586615400763207,29.60144520528883,28.43222931667117,26.507175578167075,425,597,581
Uttar Pradesh,Hardoi,0.3289277040893318,0.3549440191144347,0.413676522192887,0.2954596001503763,0.2416326286728132,0.3102243204966612,31.21109048125687,31.637519388858195,33.188627274687704,315,295,142
Uttar Pradesh,Hathras,0.1318648278850407,0.3699933432846049,0.3916872498722545,0.2383174075147812,0.1755631500668956,0.519165513872403,28.91502391835101,28.178514112685075,28.05758844240821,511,617,429
Uttar Pradesh,Jalaun,0.1327529155937347,0.2804020426480531,0.3564366721461382,0.2889481989482623,0.1515576324102638,0.5136287992137838,28.10613807126281,25.6577462618136,27.892476562740136,589,779,438
Uttar Pradesh,Jaunpur,0.3338435598996244,0.2633153873836896,0.3623309367259278,0.3151549169766127,0.2961308213709696,0.5663452670256109,36.48595454655252,32.30142308677453,36.83316577376304,84,247,61
Uttar Pradesh,Jhansi,0.1624324356788437,0.2790388757780947,0.413793534203372,0.3054401142209418,0.1764372820439027,0.5112595211562475,30.039711161813383,26.882966092450044,30.759879347651182,390,717,258
Uttar Pradesh,Jyotiba Phule Nagar,0.1447065743262836,0.3694714628407016,0.3089678032701725,0.3296164343793322,0.139700733923192,0.499391520599433,29.05269792567356,29.507387588379085,27.545601147352883,496,469,462
Uttar Pradesh,Kannauj,0.129777754797729,0.3408667812733985,0.4010213623513265,0.276491363498748,0.1514144098458693,0.4357717770489547,27.287987540073267,26.68465362867607,27.49941472688301,655,730,468
Uttar Pradesh,Kanpur Dehat,0.1457643365786248,0.3325267977463795,0.3200771258427722,0.2772781907668654,0.1558275042133563,0.4364746083104326,26.832932033277103,26.80144711433776,26.02581622555541,689,722,614
Uttar Pradesh,Kanpur Nagar,0.3773170005278822,0.3433867042946086,0.339869436802611,0.3688529402770911,0.1662676109656546,0.5804554542732302,36.69042153184936,35.240502173627895,37.56281266519857,77,112,51
Uttar Pradesh,Kanshiram Nagar,0.1113172530524408,0.3694714628407016,0.3089678032701725,0.3296164343793322,0.139700733923192,0.4932009253017842,28.26109959424373,28.777695209925746,26.45106257967287,572,558,585
Uttar Pradesh,Kasganj,0.1318648278850407,0.351396859326109,0.4570238956165275,0.2266292214502279,0.1269820048291554,0.4195341453435806,26.18441153958646,25.56884258899233,27.47695888441423,718,785,472
Uttar Pradesh,Kaushambi,0.1265893914304791,0.325748939122578,0.3705231305151957,0.2644110326450663,0.1299599412566058,0.3564963971308181,24.511855945637127,24.73558444095841,24.99602602822392,778,810,674
Uttar Pradesh,Kheri,0.3285839051937904,0.3545602072908102,0.4038955223320528,0.2793415099066462,0.2080458949139863,0.3879444484650607,31.662872465818303,31.56824846554749,33.44136108836373,291,302,135
Uttar Pradesh,Kushi Nagar,0.2715160951599666,0.2894481895330754,0.408711728733038,0.2777823028892456,0.1867511288350685,0.478987804075197,31.28234580185069,28.707799567919885,32.971250480388505,311,567,150
Uttar Pradesh,Lalitpur,0.09845713422721,0.2763178703620575,0.3618681655541788,0.2663403168593315,0.1530557489726946,0.3838018594351408,24.414961549049902,23.100929313344672,24.61480988411146,783,830,695
Uttar Pradesh,Lucknow,0.3771833828373465,0.3570292214378985,0.2471397537488701,0.387992436266359,0.2017076662045234,0.6045575109693735,37.47050967741974,36.87072923516215,36.33928338075517,65,74,70
Uttar Pradesh,Mahamaya Nagar,0.1216494469144543,0.3694714628407016,0.3089678032701725,0.3296164343793322,0.139700733923192,0.5136069616532932,28.87586419851418,29.188399450681104,27.067118940805905,515,527,536
Uttar Pradesh,Mahoba,0.0702259164974168,0.3000432126957023,0.4528305599578506,0.3167724803153424,0.1290999375520776,0.4162074674723626,26.17485376327952,24.340054118609554,27.29710248778183,719,815,520
Uttar Pradesh,Mahrajganj,0.2051022607030352,0.3388171969448383,0.3960223142047501,0.2890501179816835,0.1681331230748215,0.4824254703244268,30.242614553175223,29.087901016130303,30.752341321458093,374,534,259
Uttar Pradesh,Mainpuri,0.1458465620294655,0.3230756037922103,0.3802747098035604,0.2616580563903842,0.1540519492434773,0.5001895022855811,28.26842453493587,26.77041276263233,28.15878776049915,570,723,421
Uttar Pradesh,Mathura,0.1982002970085487,0.3737314758826759,0.3332834037394084,0.2540463472079236,0.2018255576206797,0.4948787767461526,30.049168367886946,30.10170567199483,28.80045817529924,389,415,376
Uttar Pradesh,Mau,0.16323601636983,0.3299816080024659,0.2953925103593332,0.3018357386025466,0.1696027265182572,0.5305645498296915,29.5585218100245,28.70047777560461,27.97310353475711,427,570,434
Uttar Pradesh,Meerut,0.2696193358349525,0.3371959258239687,0.2253474761703832,0.3059096562246509,0.2152263092462721,0.5674674878000243,32.78988980206152,32.2155067617253,30.504735513264254,219,252,271
Uttar Pradesh,Mirzapur,0.190349342534438,0.3136334113320485,0.3306769459446096,0.2804648770928746,0.1672274253160059,0.4776636874666892,28.757210220966744,27.678502043574937,28.42393103166628,521,660,405
Uttar Pradesh,Moradabad,0.3726570578473187,0.3171730194657853,0.3016993004672476,0.2726259512294147,0.1768102931647316,0.5249333214948149,33.12925567405593,31.90820347525628,33.81681602575859,198,276,121
Uttar Pradesh,Muzaffarnagar,0.3205757473326716,0.3421245955575384,0.2624733239299473,0.2924189791406131,0.21670477762415,0.5852485589611132,34.34494045604582,33.337312627952926,32.97326126169929,145,192,149
Uttar Pradesh,Pilibhit,0.1628684072161248,0.3080268702355345,0.3986375568749714,0.2627778960968969,0.1445618349183682,0.4355227672452761,27.181262380638383,25.81752172073243,28.08600891815879,664,766,424
Uttar Pradesh,Pratapgarh,0.2499936895012834,0.3283943217059046,0.2693906590951673,0.2974978910420238,0.2257454438151735,0.4618531146299885,30.679652587780108,30.448345674100292,29.369786140859723,347,387,335
Uttar Pradesh,Prayagraj,0.1318648278850407,0.3136776842475103,0.2939715379934395,0.351566269412663,0.2939382062438872,0.5015741140224906,31.655360573691134,30.072155128500142,28.799552447416705,293,420,377
Uttar Pradesh,Rae Bareli,0.2759263015620223,0.3265914248658536,0.3530639425040391,0.3030962635206733,0.186345032236062,0.4186844917745456,30.477595455564995,29.99317157324517,31.310030578853915,359,427,222
Uttar Pradesh,Rampur,0.1828236172617621,0.3488848956462214,0.3698282705439406,0.2730146431651584,0.1381067678611837,0.4720756813490754,28.507545854645212,28.120094887564672,28.652911043602515,545,622,390
Uttar Pradesh,Saharanpur,0.2743152285972096,0.3093802859984541,0.3102815200920839,0.322839222664157,0.2506748895824302,0.5848530121066989,34.8502651199153,32.38005249997668,33.722823390926315,126,240,123
Uttar Pradesh,Sambhal,0.1318648278850407,0.3256905270612762,0.3527593669663769,0.225732905668074,0.1756563201868101,0.4515990332513302,26.481560680101637,25.701958253522417,25.820135824710174,704,773,631
Uttar Pradesh,Sant Kabir Nagar,0.127623027017657,0.338778875427161,0.3983055225624519,0.25756338063603,0.1393451298947461,0.4851913670024017,27.56530207091283,26.50307941146958,27.60891829129509,629,743,457
Uttar Pradesh,Sant Ravidas Nagar (Bhadohi),0.1146518352481996,0.3694714628407016,0.3089678032701725,0.3296164343793322,0.139700733923192,0.508250116564082,28.62877506340486,28.9948787664639,26.7768379144801,527,541,559
Uttar Pradesh,Shahjahanpur,0.2396319298478506,0.33715501184415,0.4394600209712989,0.2424367062961332,0.1464922985628539,0.3947188005441239,28.231745033173727,27.586370621308976,30.409897539431057,575,665,272
Uttar Pradesh,Shamli,0.1318648278850407,0.3067657274710652,0.2525113708299598,0.2570919123121532,0.1410532168367524,0.5240063392475429,26.67309690864004,25.871796910457878,24.681194610623947,697,761,689
Uttar Pradesh,Shrawasti,0.0870535166739209,0.3187707315352555,0.5207141347384092,0.2115991325864603,0.1189139075473205,0.2787435972298869,22.321051743488425,21.701173174450243,25.23173455432857,832,839,661
Uttar Pradesh,Siddharth Nagar,0.1900877618144121,0.3436417489450858,0.4281021073422661,0.2614104172073868,0.1534086990299824,0.3606341096445445,27.028258316800034,26.964896375409165,28.57699251710475,680,713,395
Uttar Pradesh,Sitapur,0.3607340310606924,0.3486086299532711,0.5010894442597736,0.3248373114988056,0.1855397993501061,0.2899277644192687,31.71775886870791,31.59510353399873,36.050317728081325,288,301,75
Uttar Pradesh,Sonbhadra,0.1494313179895769,0.3418771529193947,0.4214296438431147,0.2510184612477587,0.1239657351387409,0.3672228895579651,25.46583604630593,25.506410859586293,26.787050555477244,749,788,558
Uttar Pradesh,Sultanpur,0.2943954029743251,0.3781609715657574,0.2646325337565559,0.312842446271338,0.1869117974606661,0.4793332975880651,31.897593939111022,32.97740092750542,30.763641796998044,273,211,257
Uttar Pradesh,Unknown Districts Of India,0.1318648278850407,0.3694714628407016,0.3089678032701725,0.3708169225706107,0.139700733923192,0.5173379938360513,29.978802225406643,30.254027155745977,28.25355561649044,398,401,417
